2017-12-05T10:52:41.915+0000 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-12-06T05:34:17.369+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:17.370+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:17.371+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:17.371+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:17.371+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:17.372+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:17.372+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:17.373+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:17.373+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:17.373+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:19.373+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:19.374+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:19.374+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:19.375+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:19.375+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:19.376+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:19.376+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:19.377+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:19.377+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:19.377+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:19.378+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:19.378+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:21.379+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:21.379+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:21.379+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:21.380+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:21.381+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:21.381+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:21.381+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:21.382+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:21.382+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:21.383+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:21.383+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:21.383+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:23.384+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:23.384+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:23.385+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:23.385+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:23.385+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:23.386+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:23.386+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:23.387+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:23.387+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:23.387+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:23.387+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:23.388+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:25.390+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:25.390+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:25.391+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:25.391+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:25.391+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:25.392+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:25.392+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:25.392+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:25.393+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:25.393+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:25.393+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:25.393+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:27.394+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:27.395+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:27.396+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:27.396+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:27.396+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:27.397+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:27.397+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:27.397+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:27.398+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:27.398+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:27.398+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:27.398+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:29.399+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:29.400+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:29.400+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:29.401+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:29.401+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:29.402+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:29.402+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:29.402+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:29.403+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:29.403+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:29.403+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:29.404+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:31.405+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:31.406+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:31.406+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:31.407+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:31.407+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:31.408+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:31.408+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:31.408+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:31.409+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:31.409+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:31.410+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:31.410+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:33.411+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:33.412+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:33.412+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:33.413+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:33.413+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:33.413+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:33.414+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:33.414+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:33.415+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:33.415+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:33.416+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:33.416+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:35.417+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:35.418+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:35.418+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:35.418+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:35.419+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:35.419+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:35.420+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:35.420+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:35.420+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:35.421+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:35.421+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:35.421+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:37.422+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:37.422+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:37.423+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:37.423+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:37.424+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:37.425+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:37.425+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:37.425+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:37.426+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:37.427+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:37.428+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:37.428+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:39.428+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:39.429+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:39.429+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:39.429+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:39.429+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:39.430+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:39.430+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:39.430+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:39.431+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:39.431+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:39.431+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:39.431+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:41.433+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:41.434+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:41.434+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:41.435+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:41.436+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:41.436+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:41.436+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:41.437+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:41.437+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:41.437+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:41.438+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:41.438+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:43.438+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:43.439+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:43.440+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:43.440+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:43.441+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:43.441+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:43.441+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:43.442+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:43.442+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:43.443+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:43.443+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:43.443+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:45.444+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:45.445+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:45.445+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:45.446+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:45.446+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:45.447+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:45.447+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:45.447+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:45.448+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:45.448+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:45.448+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:45.448+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:47.449+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:47.450+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:47.450+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:47.451+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:47.451+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:47.452+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:47.452+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:47.452+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:47.453+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:47.453+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:47.453+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:47.454+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-06T05:34:49.455+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-06T05:34:49.455+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-06T05:34:49.456+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-06T05:34:49.456+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
